trial_Num,turn,step,Fig_Pos,L_Key,R_Key,error,category,Time,All_Time,exp,
4,-1,28,280,-,R,0,5.R,0.93,26.20,joint
4,1,29,320,L,-,0,0.L,0.67,26.87,joint
4,-1,30,360,-,R,0,5.R,0.53,27.40,joint
4,1,31,400,L,-,0,0.L,0.67,28.07,joint
4,-1,32,440,-,R,0,5.R,1.33,29.40,joint
4,1,33,480,L,-,0,0.L,0.81,30.21,joint
4,-1,34,520,-,R,0,5.R,0.80,31.00,joint
4,1,35,560,L,-,0,0.L,0.67,31.67,joint
4,-1,36,600,-,R,0,5.R,0.53,32.20,joint
4,1,37,640,L,-,0,0.L,0.80,33.00,joint
4,-1,38,680,-,R,0,5.R,0.40,33.40,joint
4,1,39,720,L,-,0,0.L,0.66,34.07,joint
4,-1,40,760,-,R,0,5.R,0.27,34.33,joint
4,1,40,760,L,R,1,3.XRL,0.67,35.01,joint
4,1,41,800,L,-,0,0.L,0.68,35.68,joint
4,-1,42,840,-,R,0,5.R,0.53,36.21,joint


